cge:100753624	CDS	1	Msto1; protein misato homolog 1
cge:100754103	CDS	1	Ash1l; histone-lysine N-methyltransferase ASH1L isoform X1
cge:100771966	CDS	1	Dap3; 28S ribosomal protein S29, mitochondrial isoform X1
cge:100754395	CDS	1	Rusc1; RUN and SH3 domain-containing protein 1 isoform X2
cge:100754883	CDS	1	Fdps; farnesyl pyrophosphate synthase isoform X4
cge:100772247	CDS	1	Hcn3; potassium/sodium hyperpolarization-activated cyclic nucleotide-gated channel 3 isoform X2
cge:100755461	CDS	1	Pklr; pyruvate kinase PKLR isoform X2
cge:100756337	CDS	1	Fam189b; protein FAM189B isoform X1
cge:100755756	CDS	1	Clk2; dual specificity protein kinase CLK2 isoform X1
cge:100756052	CDS	1	Scamp3; secretory carrier-associated membrane protein 3 isoform X1
cge:100756924	CDS	1	Thbs3; thrombospondin-3 isoform X1
cge:100772836	CDS	1	Muc1; mucin-1 isoform X2
cge:100756635	CDS	1	Gba; lysosomal acid glucosylceramidase
cge:100772542	CDS	1	Mtx1; metaxin-1 isoform X3
cge:100757214	CDS	1	Trim46; tripartite motif-containing protein 46 isoform X2
cge:100757783	CDS	1	Slc50a1; sugar transporter SWEET1 isoform X1
cge:100757504	CDS	1	Krtcap2; keratinocyte-associated protein 2 isoform X2
cge:100758074	CDS	1	Efna1; ephrin-A1
cge:100773125	CDS	1	Efna3; ephrin-A3 isoform X2
cge:113833115	CDS	1	Efna4; ephrin-A4 isoform X2
cge:100773702	CDS	1	Adam15; disintegrin and metalloproteinase domain-containing protein 15 isoform X4
cge:100758936	CDS	1	Shc1; SHC-transforming protein 1 isoform X1
cge:100758360	CDS	1	Zbtb7b; zinc finger and BTB domain-containing protein 7B
cge:100774575	CDS	1	Flad1; FAD synthase
cge:100759420	CDS	1	Pygo2; pygopus homolog 2 isoform X1
cge:118237705	CDS	1	cyclin-dependent kinases regulatory subunit 1 isoform X2
cge:100758650	CDS	1	Lenep; lens epithelial cell protein LEP503
cge:100773996	CDS	1	Dcst1; E3 ubiquitin-protein ligase DCST1
cge:100759705	CDS	1	Pbxip1; pre-B-cell leukemia transcription factor-interacting protein 1 isoform X1
cge:100759992	CDS	1	Pmvk; phosphomevalonate kinase isoform X1
cge:100760578	CDS	1	Adar; double-stranded RNA-specific adenosine deaminase isoform X1
cge:100761068	CDS	1	Chrnb2; neuronal acetylcholine receptor subunit beta-2
cge:100750390	CDS	1	Ube2q1; ubiquitin-conjugating enzyme E2 Q1 isoform X3
cge:100750971	CDS	1	Il6r; interleukin-6 receptor subunit alpha isoform X3
cge:100751265	CDS	1	Atp8b2; phospholipid-transporting ATPase ID isoform X1
cge:100761650	CDS	1	Ubap2l; ubiquitin-associated protein 2-like isoform X29
cge:100761361	CDS	1	Hax1; HCLS1-associated protein X-1
cge:100762908	CDS	1	C1H1orf43; protein C1orf43 homolog isoform X1
cge:100763482	CDS	1	Tpm3; tropomyosin alpha-3 chain isoform X1
cge:113833120	CDS	1	tropomyosin alpha-3 chain-like isoform X2
cge:100765425	CDS	1	Rps27; 40S ribosomal protein S27
cge:100765137	CDS	1	Nup210l; nuclear pore membrane glycoprotein 210-like isoform X1
cge:100765716	CDS	1	Rab13; ras-related protein Rab-13 isoform X6
cge:100766005	CDS	1	Jtb; protein JTB
cge:100751848	CDS	1	Crtc2; CREB-regulated transcription coactivator 2 isoform X7
cge:100766982	CDS	1	Slc39a1; zinc transporter ZIP1 isoform X1
cge:100767268	CDS	1	Dennd4b; DENN domain-containing protein 4B isoform X1
cge:100767845	CDS	1	Gatad2b; transcriptional repressor p66-beta isoform X1
cge:100768339	CDS	1	Ints3; integrator complex subunit 3 isoform X1
cge:100752129	CDS	1	Slc27a3; solute carrier family 27 member 3
cge:100768916	CDS	1	Ilf2; interleukin enhancer-binding factor 2
cge:100752727	CDS	1	Snapin; SNARE-associated protein Snapin isoform X2
cge:100769194	CDS	1	Chtop; chromatin target of PRMT1 protein isoform X1
cge:100769763	CDS	1	S100a13; protein S100-A13
cge:100769478	CDS	1	S100a1; protein S100-A1
cge:100753026	CDS	1	S100a16; protein S100-A16
cge:100771097	CDS	1	S100a5; protein S100-A5 isoform X4
cge:118237690	CDS	1	protein S100-A5 isoform X1
cge:100770814	CDS	1	S100a3; protein S100-A3 isoform X1
cge:100770532	CDS	1	S100a4; protein S100-A4
cge:100753326	CDS	1	LOW QUALITY PROTEIN: protein S100-A2
cge:100772297	CDS	1	S100a8; protein S100-A8
cge:100754646	CDS	1	small proline-rich protein 2H isoform X2
cge:100760951	CDS	1	cornifin alpha
cge:100758583	CDS	1	Crnn; cornulin
cge:100760318	CDS	1	Rptn; repetin
cge:118237655	CDS	1	Tchh; trichohyalin
cge:100758869	CDS	1	S100a11; protein S100-A11
cge:100759158	CDS	1	S100a10; protein S100-A10 isoform X2
cge:100758569	CDS	1	60S ribosomal protein L36a
cge:100764401	CDS	1	zinc finger protein 431-like
cge:100763529	CDS	1	Rint1; RAD50-interacting protein 1 isoform X2
cge:100763044	CDS	1	Pus7; pseudouridylate synthase 7 homolog
cge:100756731	CDS	1	Kmt2e; inactive histone-lysine N-methyltransferase 2E isoform X1
cge:100759043	CDS	1	Srpk2; SRSF protein kinase 2 isoform X8
cge:100758172	CDS	1	Reln; reelin isoform X3
cge:100757311	CDS	1	Dnajc2; dnaJ homolog subfamily C member 2 isoform X2
cge:100757021	CDS	1	Pmpcb; mitochondrial-processing peptidase subunit beta isoform X2
cge:100757596	CDS	1	Psmc2; 26S proteasome regulatory subunit 7 isoform X2
cge:100759349	CDS	1	Napepld; N-acyl-phosphatidylethanolamine-hydrolyzing phospholipase D isoform X2
cge:100761383	CDS	1	Fbxl13; dynein regulatory complex subunit 6
cge:100761675	CDS	1	Fam185a; protein FAM185A isoform X2
cge:100761091	CDS	1	Armc10; armadillo repeat-containing protein 10 isoform X2
cge:100760217	CDS	1	Ccdc146; coiled-coil domain-containing protein 146 isoform X1
cge:100760509	CDS	1	Fgl2; fibroleukin
cge:100760803	CDS	1	Gsap; gamma-secretase-activating protein isoform X1
cge:100758766	CDS	1	Ptpn12; tyrosine-protein phosphatase non-receptor type 12 isoform X3
cge:100759054	CDS	1	Rsbn1l; lysine-specific demethylase RSBN1L isoform X2
cge:100757990	CDS	1	Tmem60; transmembrane protein 60
cge:100758475	CDS	1	Phtf2; putative homeodomain transcription factor 2 isoform X1
cge:100759337	CDS	1	Magi2; LOW QUALITY PROTEIN: membrane-associated guanylate kinase, WW and PDZ domain-containing protein 2 isoform X3
cge:100765055	CDS	1	Cd36; platelet glycoprotein 4
cge:100765927	CDS	1	Sema3c; semaphorin-3C isoform X2
cge:100764472	CDS	1	Hgf; hepatocyte growth factor isoform X1
cge:100764769	CDS	1	Cacna2d1; voltage-dependent calcium channel subunit alpha-2/delta-1 isoform X4
cge:100757993	CDS	1	Sema3e; semaphorin-3E
cge:100758281	CDS	1	LOW QUALITY PROTEIN: pre-mRNA-splicing regulator WTAP-like isoform X2
cge:100757705	CDS	1	Sema3a; semaphorin-3A
cge:100760915	CDS	1	Elapor2; endosome/lysosome-associated apoptosis and autophagy regulator family member 2 isoform X2
cge:100760330	CDS	1	Dmtf1; cyclin-D-binding Myb-like transcription factor 1 isoform X1
cge:100760624	CDS	1	Tmem243; transmembrane protein 243
cge:113833167	CDS	1	sperm motility kinase X-like
cge:100765118	CDS	1	Hormad1; HORMA domain-containing protein 1
cge:100763656	CDS	1	60S ribosomal protein L37a
cge:100772228	CDS	1	olfactory receptor 5V1 isoform X2
cge:100774973	CDS	1	Reg4; regenerating islet-derived protein 4
cge:100751072	CDS	1	Tshb; thyrotropin subunit beta isoform X2
cge:100752914	CDS	1	Sycp1; synaptonemal complex protein 1 isoform X2
cge:100760661	CDS	1	acidic mammalian chitinase isoform X2
cge:100757491	CDS	1	uncharacterized protein LOC100757491
cge:100774104	CDS	1	olfactory receptor 1052
cge:100771496	CDS	1	Adam30; disintegrin and metalloproteinase domain-containing protein 30
cge:113833179	CDS	1	LOW QUALITY PROTEIN: 3 beta-hydroxysteroid dehydrogenase/Delta 5-->4-isomerase type 1-like isoform X2
cge:100771669	CDS	1	Ptgfrn; prostaglandin F2 receptor negative regulator isoform X2
cge:100767117	CDS	1	transmembrane protein 14C isoform X2
cge:100750633	CDS	1	Chia; LOW QUALITY PROTEIN: acidic mammalian chitinase isoform X2
cge:100753773	CDS	1	Snx27; sorting nexin-27 isoform X5
cge:100771950	CDS	1	Tuft1; tuftelin isoform X1
cge:100771470	CDS	1	Pogz; pogo transposable element with ZNF domain isoform X1
cge:100771179	CDS	1	Psmb4; proteasome subunit beta type-4
cge:100753899	CDS	1	Selenbp1; methanethiol oxidase
cge:100770608	CDS	1	Znf687; zinc finger protein 687
cge:100770133	CDS	1	Pi4kb; phosphatidylinositol 4-kinase beta isoform X1
cge:100753298	CDS	1	Pip5k1a; phosphatidylinositol 4-phosphate 5-kinase type-1 alpha isoform X1
cge:103161668	CDS	1	Psmd4; 26S proteasome non-ATPase regulatory subunit 4 isoform X1
cge:100769841	CDS	1	Vps72; vacuolar protein sorting-associated protein 72 homolog
cge:100768796	CDS	1	Lysmd1; lysM and putative peptidoglycan-binding domain-containing protein 1 isoform X2
cge:100769370	CDS	1	Scnm1; sodium channel modifier 1
cge:100768222	CDS	1	Gabpb2; GA-binding protein subunit beta-2
cge:100767933	CDS	1	Mllt11; protein AF1q isoform X1
cge:100767648	CDS	1	Cdc42se1; CDC42 small effector protein 1
cge:100752700	CDS	1	CUNH1orf56; protein MENT
cge:100767161	CDS	1	Bnipl; bcl-2/adenovirus E1B 19 kDa-interacting protein 2-like protein isoform X3
cge:100766575	CDS	1	Mindy1; ubiquitin carboxyl-terminal hydrolase MINDY-1 isoform X1
cge:100766866	CDS	1	Prune1; exopolyphosphatase PRUNE1 isoform X1
cge:100765986	CDS	1	Cers2; ceramide synthase 2 isoform X1
cge:100766282	CDS	1	Anxa9; annexin A9
cge:100765697	CDS	1	Setdb1; histone-lysine N-methyltransferase SETDB1 isoform X2
cge:100752106	CDS	1	Arnt; aryl hydrocarbon receptor nuclear translocator isoform X8
cge:100765407	CDS	1	Ctsk; cathepsin K isoform X1
cge:100751823	CDS	1	Ctss; cathepsin S
cge:100764832	CDS	1	Golph3l; Golgi phosphoprotein 3-like isoform X1
cge:100764533	CDS	1	Ensa; alpha-endosulfine isoform X1
cge:100764237	CDS	1	Mcl1; induced myeloid leukemia cell differentiation protein Mcl-1 isoform X2
cge:100763942	CDS	1	Adamtsl4; ADAMTS-like protein 4 isoform X1
cge:100762415	CDS	1	Rprd2; regulation of nuclear pre-mRNA domain-containing protein 2 isoform X2
cge:100762707	CDS	1	Tars2; threonine--tRNA ligase, mitochondrial isoform X1
cge:100763376	CDS	1	Ecm1; extracellular matrix protein 1 isoform X1
cge:100762116	CDS	1	Prpf3; U4/U6 small nuclear ribonucleoprotein Prp3 isoform X1
cge:100761544	CDS	1	Ciart; circadian-associated transcriptional repressor isoform X1
cge:100761829	CDS	1	Mrps21; 28S ribosomal protein S21, mitochondrial
cge:100760677	CDS	1	Ca14; carbonic anhydrase 14
cge:100760965	CDS	1	Aph1a; gamma-secretase subunit APH-1A
cge:100751239	CDS	1	Anp32e; acidic leucine-rich nuclear phosphoprotein 32 family member E isoform X2
cge:100750946	CDS	1	Plekho1; pleckstrin homology domain-containing family O member 1 isoform X2
cge:100760381	CDS	1	Vps45; vacuolar protein sorting-associated protein 45
cge:113833187	CDS	1	uncharacterized protein LOC113833187 isoform X1
cge:100760086	CDS	1	Otud7b; OTU domain-containing protein 7B isoform X1
cge:100759793	CDS	1	Mtmr11; LOW QUALITY PROTEIN: myotubularin-related protein 11
cge:100759502	CDS	1	Sf3b4; splicing factor 3B subunit 4
cge:100758926	CDS	1	Bola1; bolA-like protein 1 isoform X2
cge:100774550	CDS	1	Fcgr1a; high affinity immunoglobulin gamma Fc receptor I
cge:100758065	CDS	1	histone H2A type 2-A
cge:100758350	CDS	1	histone H2A type 2-A
cge:100757772	CDS	1	histone H2A type 2-A isoform X2
cge:100758641	CDS	1	histone H2B type 1-C/E/F/G/I
cge:100757199	CDS	1	histone H4
cge:100756038	CDS	1	Txnip; thioredoxin-interacting protein
cge:100755248	CDS	1	Ankrd34a; ankyrin repeat domain-containing protein 34A
cge:100755742	CDS	1	Polr3gl; DNA-directed RNA polymerase III subunit RPC7-like isoform X1
cge:100773392	CDS	1	Lix1l; LIX1-like protein isoform X2
cge:100754959	CDS	1	Rbm8a; RNA-binding protein 8A isoform X1
cge:100754198	CDS	1	Itga10; integrin alpha-10 isoform X1
cge:100754487	CDS	1	Pex11b; peroxisomal membrane protein 11B isoform X2
cge:100753898	CDS	1	Ankrd35; ankyrin repeat domain-containing protein 35 isoform X1
cge:100753297	CDS	1	Pias3; E3 SUMO-protein ligase PIAS3 isoform X2
cge:100752999	CDS	1	Polr3c; DNA-directed RNA polymerase III subunit RPC3
cge:100773103	CDS	1	Rnf115; E3 ubiquitin-protein ligase RNF115 isoform X2
cge:100752397	CDS	1	interferon-induced transmembrane protein 2
cge:100751822	CDS	1	Gja5; gap junction alpha-5 protein
cge:100751531	CDS	1	Acp6; lysophosphatidic acid phosphatase type 6 isoform X2
cge:100751238	CDS	1	Bcl9; B-cell CLL/lymphoma 9 protein isoform X1
cge:100772942	CDS	1	Chd1l; LOW QUALITY PROTEIN: chromodomain-helicase-DNA-binding protein 1-like isoform X2
cge:100750494	CDS	1	Fmo5; flavin-containing monooxygenase 5
cge:100770067	CDS	1	GTP-binding nuclear protein Ran
cge:100772359	CDS	1	Prkab2; 5'-AMP-activated protein kinase subunit beta-2 isoform X2
cge:100772072	CDS	1	myomegalin isoform X7
cge:100771788	CDS	1	Notch2; neurogenic locus notch homolog protein 2 isoform X2
cge:100774394	CDS	1	Phgdh; D-3-phosphoglycerate dehydrogenase
cge:100774684	CDS	1	Hmgcs2; hydroxymethylglutaryl-CoA synthase, mitochondrial
cge:100771206	CDS	1	Znf697; zinc finger protein 697 isoform X2
cge:113833198	CDS	1	3 beta-hydroxysteroid dehydrogenase/Delta 5-->4-isomerase type 1-like
cge:113830678	CDS	1	3 beta-hydroxysteroid dehydrogenase/Delta 5-->4-isomerase type 1 isoform X2
cge:100773170	CDS	1	Hao2; hydroxyacid oxidase 2
cge:100772881	CDS	1	Wars2; tryptophan--tRNA ligase, mitochondrial
cge:100758330	CDS	1	Tbx15; T-box transcription factor TBX15 isoform X2
cge:100772536	CDS	1	Wdr3; WD repeat-containing protein 3 isoform X3
cge:100771093	CDS	1	Gdap2; ganglioside-induced differentiation-associated protein 2 isoform X1
cge:100770809	CDS	1	Tent5c; terminal nucleotidyltransferase 5C
cge:100770527	CDS	1	Man1a2; mannosyl-oligosaccharide 1,2-alpha-mannosidase IB
cge:100769758	CDS	1	Ttf2; transcription termination factor 2
cge:100770048	CDS	1	Trim45; tripartite motif-containing protein 45 isoform X1
cge:100769473	CDS	1	Cd2; T-cell surface antigen CD2
cge:100771378	CDS	1	Atp1a1; sodium/potassium-transporting ATPase subunit alpha-1 isoform X2
cge:100774678	CDS	1	Mab21l3; protein mab-21-like 3
cge:100774968	CDS	1	Slc22a15; solute carrier family 22 member 15 isoform X1
cge:100750491	CDS	1	Vangl1; vang-like protein 1
cge:100750778	CDS	1	Ngf; beta-nerve growth factor
cge:100752316	CDS	1	Tspan2; tetraspanin-2 isoform X1
cge:100751364	CDS	1	bile acid receptor isoform X2
cge:100753213	CDS	1	Sike1; suppressor of IKBKE 1 isoform X2
cge:100760894	CDS	1	Csde1; cold shock domain-containing protein E1 isoform X2
cge:100757614	CDS	1	Nras; GTPase NRas
cge:100758192	CDS	1	Dennd2c; DENN domain-containing protein 2C isoform X1
cge:100758667	CDS	1	Bcas2; pre-mRNA-splicing factor SPF27
cge:113833203	CDS	1	uncharacterized protein LOC113833203
cge:113833204	CDS	1	uncharacterized protein LOC113833204 isoform X3
cge:100761760	CDS	1	Trim33; E3 ubiquitin-protein ligase TRIM33 isoform X3
cge:100759237	CDS	1	Hipk1; homeodomain-interacting protein kinase 1 isoform X1
cge:100758953	CDS	1	Olfml3; olfactomedin-like protein 3
cge:100759820	CDS	1	Ap4b1; AP-4 complex subunit beta-1 isoform X1
cge:100759525	CDS	1	Dclre1b; 5' exonuclease Apollo isoform X1
cge:100760311	CDS	1	Bcl2l15; bcl-2-like protein 15
cge:100763218	CDS	1	Magi3; membrane-associated guanylate kinase, WW and PDZ domain-containing protein 3 isoform X4
cge:100762930	CDS	1	Rsbn1; lysine-specific demethylase 9 isoform X2
cge:100760604	CDS	1	Phtf1; putative homeodomain transcription factor 1 isoform X1
cge:100767403	CDS	1	Lrig2; leucine-rich repeats and immunoglobulin-like domains protein 2 isoform X3
cge:100775004	CDS	1	Slc16a1; monocarboxylate transporter 1
cge:100751401	CDS	1	Tafa3; chemokine-like protein TAFA-3
cge:100751109	CDS	1	Ppm1j; protein phosphatase 1J isoform X2
cge:100750814	CDS	1	Mov10; helicase MOV-10 isoform X2
cge:100774717	CDS	1	Rhoc; rho-related GTP-binding protein RhoC
cge:100760945	CDS	1	St7l; suppressor of tumorigenicity 7 protein-like isoform X1
cge:100750522	CDS	1	Capza1; F-actin-capping protein subunit alpha-1 isoform X2
cge:100757568	CDS	1	Cttnbp2nl; CTTNBP2 N-terminal-like protein
cge:100752071	CDS	1	40S ribosomal protein S29
cge:100752364	CDS	1	Ddx20; probable ATP-dependent RNA helicase DDX20 isoform X2
cge:100751785	CDS	1	Inka2; PAK4-inhibitor INKA2
cge:100751497	CDS	1	Rap1a; ras-related protein Rap-1A
cge:107977360	CDS	1	CUNH1orf162; transmembrane protein C1orf162 homolog isoform X1
cge:100774828	CDS	1	Wdr77; methylosome protein 50 isoform X2
cge:100774535	CDS	1	Atp5pb; ATP synthase F(0) complex subunit B1, mitochondrial isoform X2
cge:113833242	CDS	1	LOW QUALITY PROTEIN: POU domain, class 4, transcription factor 1-like
cge:100761102	CDS	1	LOW QUALITY PROTEIN: isocitrate dehydrogenase [NADP] cytoplasmic
cge:100752484	CDS	1	LOW QUALITY PROTEIN: G/T mismatch-specific thymine DNA glycosylase isoform X2
cge:100762622	CDS	1	golgin subfamily A member 6-like protein 22
cge:103162671	CDS	1	LOW QUALITY PROTEIN: protein SET isoform X2
cge:100761407	CDS	1	Farp1; FERM, ARHGEF and pleckstrin domain-containing protein 1 isoform X1
cge:100761115	CDS	1	Stk24; serine/threonine-protein kinase 24 isoform X1
cge:100764714	CDS	1	Ipo5; importin-5 isoform X2
cge:103161160	CDS	1	ras-related protein Rap-2a
cge:100765590	CDS	1	Mbnl2; muscleblind-like protein 2 isoform X2
cge:100765877	CDS	1	Hs6st3; LOW QUALITY PROTEIN: heparan-sulfate 6-O-sulfotransferase 3 isoform X2
cge:100762273	CDS	1	Uggt2; UDP-glucose:glycoprotein glucosyltransferase 2 isoform X3
cge:100766172	CDS	1	Dnajc3; dnaJ homolog subfamily C member 3 isoform X2
cge:100766464	CDS	1	Dzip1; zinc finger protein DZIP1 isoform X2
cge:100762571	CDS	1	Cldn10; claudin-10 isoform X1
cge:100766754	CDS	1	Abcc4; multidrug resistance-associated protein 4 isoform X3
cge:113833262	CDS	1	LOW QUALITY PROTEIN: transcription factor SOX-21-like
cge:100767331	CDS	1	Gpr180; integral membrane protein GPR180 isoform X2
cge:100767620	CDS	1	Tgds; dTDP-D-glucose 4,6-dehydratase isoform X2
cge:100764118	CDS	1	Dct; L-dopachrome tautomerase isoform X2
cge:100767298	CDS	1	Slitrk5; SLIT and NTRK-like protein 5 isoform X2
cge:100765815	CDS	1	Slitrk6; SLIT and NTRK-like protein 6
cge:100754536	CDS	1	Slitrk1; SLIT and NTRK-like protein 1 isoform X2
cge:100758564	CDS	1	Spry2; protein sprouty homolog 2
cge:100759142	CDS	1	Ndfip2; LOW QUALITY PROTEIN: NEDD4 family-interacting protein 2 isoform X2
cge:100759429	CDS	1	Rbm26; RNA-binding protein 26 isoform X2
cge:100756107	CDS	1	Obi1; ORC ubiquitin ligase 1 isoform X2
cge:100762726	CDS	1	Ednrb; endothelin receptor type B
cge:100763015	CDS	1	Slain1; LOW QUALITY PROTEIN: SLAIN motif-containing protein 1 isoform X3
cge:100763589	CDS	1	Mycbp2; LOW QUALITY PROTEIN: E3 ubiquitin-protein ligase MYCBP2 isoform X2
cge:100761851	CDS	1	Fbxl3; F-box/LRR-repeat protein 3
cge:100763877	CDS	1	Cln5; ceroid-lipofuscinosis neuronal protein 5 isoform X2
cge:113833268	CDS	1	BTB/POZ domain-containing protein KCTD12
cge:100755386	CDS	1	Uchl3; ubiquitin carboxyl-terminal hydrolase isozyme L3 isoform X2
cge:100754809	CDS	1	Commd6; COMM domain-containing protein 6
cge:100755100	CDS	1	Tbc1d4; TBC1 domain family member 4 isoform X2
cge:100774271	CDS	1	Klf5; Krueppel-like factor 5 isoform X2
cge:100750372	CDS	1	Dis3; exosome complex exonuclease RRP44 isoform X2
cge:100773979	CDS	1	Pibf1; progesterone-induced-blocking factor 1 isoform X1
cge:100772180	CDS	1	Klhl1; kelch-like protein 1 isoform X1
cge:113833253	CDS	1	LOW QUALITY PROTEIN: MLV-related proviral Env polyprotein-like isoform X2
cge:100757789	CDS	1	Pcdh20; protocadherin-20
cge:100772340	CDS	1	Tdrd3; tudor domain-containing protein 3 isoform X5
cge:100772633	CDS	1	Diaph3; protein diaphanous homolog 3 isoform X2
cge:100752415	CDS	1	Pcdh17; protocadherin-17
cge:100755691	CDS	1	Olfm4; olfactomedin-4
cge:100754047	CDS	1	Sugt1; protein SGT1 homolog isoform X3
cge:100751907	CDS	1	Elf1; ETS-related transcription factor Elf-1 isoform X1
cge:100752786	CDS	1	Wbp4; WW domain-binding protein 4 isoform X2
cge:100767906	CDS	1	Gpc6; glypican-6 isoform X2
cge:113833302	CDS	1	heart- and neural crest derivatives-expressed protein 2
cge:100756234	CDS	1	tripartite motif-containing protein 60
cge:100754499	CDS	1	Tmem192; transmembrane protein 192 isoform X3
cge:100757106	CDS	1	Klhl2; kelch-like protein 2 isoform X4
cge:100754784	CDS	1	Msmo1; methylsterol monooxygenase 1 isoform X1
cge:100757401	CDS	1	Cpe; carboxypeptidase E isoform X2
cge:100760761	CDS	1	Ddx60; probable ATP-dependent RNA helicase DDX60 isoform X1
cge:100758439	CDS	1	Cbr4; carbonyl reductase family member 4 isoform X1
cge:100759020	CDS	1	Sh3rf1; E3 ubiquitin-protein ligase SH3RF1 isoform X1
cge:100759305	CDS	1	Nek1; serine/threonine-protein kinase Nek1
cge:100759588	CDS	1	Clcn3; H(+)/Cl(-) exchange transporter 3 isoform X1
cge:100761052	CDS	1	histone PARylation factor 1 isoform X2
cge:100761346	CDS	1	Mfap3l; microfibrillar-associated protein 3-like isoform X2
cge:100771752	CDS	1	kynurenine/alpha-aminoadipate aminotransferase, mitochondrial isoform X2
cge:100762043	CDS	1	Galnt7; N-acetylgalactosaminyltransferase 7 isoform X3
cge:100762338	CDS	1	Hmgb2; high mobility group protein B2 isoform X2
cge:100763782	CDS	1	Sap30; histone deacetylase complex subunit SAP30
cge:100755401	CDS	1	Cep44; centrosomal protein of 44 kDa isoform X1
cge:100754825	CDS	1	Fbxo8; F-box only protein 8 isoform X1
cge:100758207	CDS	1	Glra3; glycine receptor subunit alpha-3 isoform X2
cge:100755072	CDS	1	Tll1; tolloid-like protein 1
cge:100761636	CDS	1	Anxa10; annexin A10
cge:100754329	CDS	1	myeloid-associated differentiation marker
cge:100759070	CDS	1	LOW QUALITY PROTEIN: disintegrin and metalloproteinase domain-containing protein 29
cge:100755565	CDS	1	Kera; keratocan
cge:100754407	CDS	1	Epyc; epiphycan
cge:100754117	CDS	1	Ccer1; coiled-coil domain-containing glutamate-rich protein 1
cge:100753335	CDS	1	CUNH12orf50; uncharacterized protein C12orf50 homolog isoform X1
cge:100760296	CDS	1	Nts; neurotensin/neuromedin N isoform X2
cge:100771342	CDS	Unknown	LOW QUALITY PROTEIN: uncharacterized protein LOC100771342 isoform X3
cge:100752233	CDS	1	Mrpl42; 39S ribosomal protein L42, mitochondrial isoform X1
cge:100752830	CDS	1	Ube2n; ubiquitin-conjugating enzyme E2 N isoform X2
cge:100753131	CDS	1	Nudt4; diphosphoinositol polyphosphate phosphohydrolase 2 isoform X3
cge:100758601	CDS	1	early endosome antigen 1 isoform X5
cge:100755272	CDS	1	Btg1; protein BTG1 isoform X2
cge:100756152	CDS	1	Dcn; decorin
cge:100755861	CDS	1	Lum; lumican
cge:100764066	CDS	1	Atp2b1; plasma membrane calcium-transporting ATPase 1 isoform X1
cge:100765247	CDS	1	polypeptide N-acetylgalactosaminyltransferase 4 isoform X2
cge:100765537	CDS	1	Poc1b; POC1 centriolar protein homolog B isoform X2
cge:100764365	CDS	1	Dusp6; dual specificity protein phosphatase 6 isoform X1
cge:100752139	CDS	1	Kitlg; kit ligand isoform X1
cge:100753037	CDS	1	Cep290; centrosomal protein of 290 kDa isoform X4
cge:100752433	CDS	1	Tmtc3; protein O-mannosyl-transferase TMTC3 isoform X1
cge:100752737	CDS	1	C1H12orf29; uncharacterized protein C12orf29 homolog isoform X1
cge:100760002	CDS	1	Rassf9; ras association domain-containing protein 9
cge:100759154	CDS	1	Alx1; ALX homeobox protein 1
cge:100758864	CDS	1	Slc6a15; sodium-dependent neutral amino acid transporter B(0)AT2
cge:113833328	CDS	1	MLV-related proviral Env polyprotein-like
cge:100765463	CDS	1	thyroid transcription factor 1-associated protein 26
cge:107977902	CDS	1	zinc finger protein 431-like
cge:100760589	CDS	1	Mgat4c; alpha-1,3-mannosyl-glycoprotein 4-beta-N-acetylglucosaminyltransferase C
cge:100766910	CDS	1	Vpreb3; pre-B lymphocyte protein 3 isoform X1
cge:100756722	CDS	1	reactive oxygen species modulator 1
cge:100768334	CDS	1	Dnmt3l; DNA (cytosine-5)-methyltransferase 3-like
cge:100769991	CDS	1	sodium/glucose cotransporter 1
cge:100763664	CDS	1	solute carrier family 5 member 4A isoform X2
cge:113833337	CDS	1	uncharacterized protein LOC113833337
cge:113833338	CDS	1	keratin-associated protein 10-5-like
cge:113833339	CDS	1	keratin-associated protein 10-2-like
cge:113833340	CDS	1	keratin-associated protein 10-9-like
cge:113833341	CDS	1	keratin-associated protein 10-1-like
cge:103160444	CDS	1	keratin-associated protein 10-1-like
cge:100764859	CDS	1	Tff1; trefoil factor 1
cge:100763968	CDS	1	Tff3; trefoil factor 3
cge:100763683	CDS	1	Umodl1; uromodulin-like 1
cge:100771183	CDS	1	Zwint; ZW10 interactor
cge:100765729	CDS	1	Pcdh15; protocadherin-15 isoform X2
cge:100767381	CDS	1	Gnaz; guanine nucleotide-binding protein G(z) subunit alpha
cge:100768252	CDS	1	Bcr; breakpoint cluster region protein isoform X2
cge:100768534	CDS	1	cytospin-A isoform X2
cge:100762652	CDS	1	Adora2a; adenosine receptor A2a
cge:100762944	CDS	1	Upb1; beta-ureidopropionase isoform X1
cge:100767981	CDS	1	Gucd1; protein GUCD1 isoform X2
cge:100768269	CDS	1	Snrpd3; small nuclear ribonucleoprotein Sm D3
cge:100763802	CDS	1	Ggt1; glutathione hydrolase 1 proenzyme isoform X1
cge:100763516	CDS	1	Lrrc75b; leucine-rich repeat-containing protein 75B isoform X2
cge:100764088	CDS	1	Ggt5; glutathione hydrolase 5 proenzyme
cge:100764877	CDS	1	Cabin1; calcineurin-binding protein cabin-1 isoform X1
cge:100764387	CDS	1	Susd2; sushi domain-containing protein 2 isoform X1
cge:100765163	CDS	1	D-dopachrome decarboxylase
cge:100765453	CDS	1	glutathione S-transferase theta-3
cge:100766034	CDS	1	glutathione S-transferase theta-2
cge:100768553	CDS	1	glutathione S-transferase theta-1 isoform X1
